Name:,Obj Fn,Runtime,MIPGAP
"n_1000_c_10000000000_g_6_f_0.2_eps_0.1_s_300",10000021092
"n_1000_c_10000000000_g_6_f_0.2_eps_0_s_100",10000009213
"n_1000_c_10000000000_g_6_f_0.2_eps_0_s_200",9687527045
"n_1000_c_10000000000_g_6_f_0.2_eps_0_s_300",9687537831
"n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_100",9690612957
"n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_200",9690625334
"n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_300",9690636536
"n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_100",9718517409
"n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_200",9718536680
"n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_300",9718554969
"n_1000_c_10000000000_g_6_f_0.3_eps_0.001_s_100",9997516914
"n_1000_c_10000000000_g_6_f_0.3_eps_0.001_s_200",9997534732
"n_1000_c_10000000000_g_6_f_0.3_eps_0.001_s_300",9997553387
"n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_100",9975015145
"n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_200",9975032709
"n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_300",9975049752
"n_1000_c_10000000000_g_6_f_0.3_eps_0.1_s_100",10000009269
"n_1000_c_10000000000_g_6_f_0.3_eps_0.1_s_200",10000020751
"n_1000_c_10000000000_g_6_f_0.3_eps_0.1_s_300",10000031265
"n_1000_c_10000000000_g_6_f_0.3_eps_0_s_100",10000013146
"n_1000_c_10000000000_g_6_f_0.3_eps_0_s_200",10000025752
"n_1000_c_10000000000_g_6_f_0.3_eps_0_s_300",9687550289
"n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_100",9690618027
"n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_200",9690635847
"n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_300",9690652134
"n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_100",100006603
"n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_200",99937378
"n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_300",99979125
"n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_100",99924235
"n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_200",99929088
"n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_300",99934295
"n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_100",99994007
"n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_200",99954774
"n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_300",100009963
"n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_100",99965980
"n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_200",99971724
"n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_300",99977399
"n_1000_c_100000000_g_10_f_0.1_eps_0_s_100",99825207
"n_1000_c_100000000_g_10_f_0.1_eps_0_s_200",99842193
"n_1000_c_100000000_g_10_f_0.1_eps_0_s_300",99861945
"n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_100",99961710
"n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_200",99972553
"n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_300",100000460
"n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_100",99970770
"n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_200",100016721
"n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_300",99952108
"n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_100",99930352
"n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_200",99941046
"n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_300",99952341
"n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_100",99929180
"n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_200",99983000
"n_1000_c_100000000_g_10_f_0.2_eps_0.01_s_300",99928724
"n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_100",99970967
"n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_200",99978961
"n_1000_c_100000000_g_10_f_0.2_eps_0.1_s_300",99994195
"n_1000_c_100000000_g_10_f_0.2_eps_0_s_100",99828178
"n_1000_c_100000000_g_10_f_0.2_eps_0_s_200",99850910
"n_1000_c_100000000_g_10_f_0.2_eps_0_s_300",99872433
"n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_100",99949348
